chr_name	start	end	val	color	gene
chr9	35089088	35095562	1	lightgray	PIGO
chr9	35089088	35095562	1	lightgray	PIGO
chr9	35100031	35102712	1	lightgray	STOML2
chr9	35100031	35103091	1	lightgray	STOML2
chr9	35100031	35103091	1	lightgray	STOML2
chr9	35100031	35103091	1	lightgray	STOML2
chr9	35105217	35108271	1	lightgray	FAM214B
chr9	35105217	35108271	1	lightgray	FAM214B
chr9	35115859	35115859	1	lightgray	FAM214B
chr9	35162280	35404030	1	lightgray	UNC13B
chr9	35162280	35404030	1	lightgray	UNC13B
chr9	35162280	35404030	1	lightgray	UNC13B
chr9	35162280	35404030	1	lightgray	UNC13B
chr9	35162280	35404030	1	lightgray	UNC13B
chr9	35231211	35404030	1	lightgray	UNC13B
chr9	35231211	35404030	1	lightgray	UNC13B
chr9	35342284	35404030	1	lightgray	UNC13B
chr9	35351523	35404030	1	lightgray	UNC13B
chr9	35351523	35404030	1	lightgray	UNC13B
chr9	35405332	35405332	1	lightgray	UNC13B
chr9	35451112	35451112	1	lightgray	ATP8B5P
chr9	35451112	35451112	1	lightgray	ATP8B5P
chr9	35483026	35483026	1	lightgray	ATP8B5P
chr9	35546518	35561379	1	lightgray	RUSC2
chr9	35546518	35561379	1	lightgray	RUSC2
chr9	35555676	35561379	1	lightgray	RUSC2
chr9	35561864	35563825	1	lightgray	FAM166B
chr9	35561892	35561892	1	lightgray	RUSC2
chr9	35562003	35563825	1	lightgray	FAM166B
chr9	35562003	35563825	1	lightgray	FAM166B
chr9	35562396	35563825	1	lightgray	FAM166B
chr9	35605616	35609739	1	lightgray	TESK1
chr9	35606840	35609739	1	lightgray	TESK1
chr9	35608156	35608156	1	lightgray	MIR4667
chr9	35610620	35618300	1	lightgray	CD72
chr9	35647473	35647473	1	lightgray	LOC101926948
chr9	35649844	35650850	1	lightgray	SIT1
chr9	35658015	35658015	1	lightgray	RMRP
chr9	35658376	35660780	1	lightgray	CCDC107
chr9	35658376	35660820	1	lightgray	CCDC107
chr9	35658376	35661184	1	lightgray	CCDC107
chr9	35658376	35661184	1	lightgray	CCDC107
chr9	35661983	35665166	1	lightgray	ARHGEF39
chr9	35673956	35681022	1	lightgray	CA9
chr9	35682077	35689814	1	lightgray	TPM2
chr9	35682077	35689814	1	lightgray	TPM2
chr9	35683155	35689814	1	lightgray	TPM2
chr9	35683155	35689814	1	lightgray	TPM2
chr9	35697787	35725691	1	lightgray	TLN1
chr9	35710738	35710738	1	lightgray	MIR6852
chr9	35732769	35736723	1	lightgray	CREB3
chr9	35732992	35732992	1	lightgray	MIR6853
chr9	35737165	35748701	1	lightgray	GBA2
chr9	35737472	35748701	1	lightgray	GBA2
chr9	35749752	35752871	1	lightgray	RGP1
chr9	35753096	35754126	1	lightgray	MSMP
chr9	35792405	35809442	1	lightgray	NPR2
chr9	35792405	35809442	1	lightgray	NPR2
chr9	35808169	35812144	1	lightgray	SPAG8
chr9	35808282	35812144	1	lightgray	SPAG8
chr9	35809934	35812144	1	lightgray	SPAG8
chr9	35812259	35812259	1	lightgray	SPAG8
chr9	35813050	35814976	1	lightgray	HINT2
chr9	35818465	35826158	1	lightgray	FAM221B
chr9	35828729	35828729	1	lightgray	FAM221B
chr9	35829444	35847156	1	lightgray	TMEM8B
chr9	35829444	35847190	1	lightgray	TMEM8B
chr9	35829444	35853837	1	lightgray	TMEM8B
chr9	35842435	35847190	1	lightgray	TMEM8B
chr9	35842435	35847190	1	lightgray	TMEM8B
chr9	35842435	35853837	1	lightgray	TMEM8B
chr9	35842435	35854015	1	lightgray	TMEM8B
chr9	35869459	35870398	1	lightgray	OR13J1
chr9	35906284	35906632	1	lightgray	HRCT1
chr9	35910460	35910688	1	lightgray	SPAAR
chr9	35957135	35958095	1	lightgray	OR2S2
chr9	36036995	36085212	1	lightgray	RECK
chr9	36036995	36085372	1	lightgray	RECK
chr9	36036995	36085924	1	lightgray	RECK
chr9	36036995	36123042	1	lightgray	RECK
chr9	36066846	36123042	1	lightgray	RECK
chr9	36136775	36162239	1	lightgray	GLIPR2
chr9	36136775	36162425	1	lightgray	GLIPR2
chr9	36136775	36162519	1	lightgray	GLIPR2
chr9	36136775	36162519	1	lightgray	GLIPR2
chr9	36136816	36162519	1	lightgray	GLIPR2
chr9	36136816	36162519	1	lightgray	GLIPR2
chr9	36163903	36163903	1	lightgray	GLIPR2
chr9	36163903	36163903	1	lightgray	GLIPR2
chr9	36163903	36163903	1	lightgray	GLIPR2
chr9	36163910	36163910	1	lightgray	GLIPR2
chr9	36163910	36163910	1	lightgray	GLIPR2
chr9	36169499	36171266	1	lightgray	CCIN
chr9	36191053	36211626	1	lightgray	CLTA
chr9	36191053	36211771	1	lightgray	CLTA
chr9	36191053	36211771	1	lightgray	CLTA
chr9	36191053	36211771	1	lightgray	CLTA
chr9	36191053	36211771	1	lightgray	CLTA
chr9	36191053	36211771	1	lightgray	CLTA
chr9	36191053	36211771	1	lightgray	CLTA
chr9	36191053	36211771	1	lightgray	CLTA
chr9	36197564	36211771	1	lightgray	CLTA
chr9	36199071	36211771	1	lightgray	CLTA
chr9	36212056	36212056	1	lightgray	CLTA
chr9	36217361	36246466	1	lightgray	GNE
chr9	36217361	36246466	1	lightgray	GNE
chr9	36217361	36246466	1	lightgray	GNE
chr9	36217361	36249352	1	lightgray	GNE
chr9	36217361	36249352	1	lightgray	GNE
chr9	36217361	36249352	1	lightgray	GNE
chr9	36217361	36276941	1	lightgray	GNE
chr9	36339748	36376037	1	lightgray	RNF38
chr9	36339748	36376037	1	lightgray	RNF38
chr9	36339748	36376037	1	lightgray	RNF38
chr9	36339748	36400105	1	lightgray	RNF38
chr9	36339748	36400105	1	lightgray	RNF38
chr9	36581678	36677334	1	lightgray	MELK
chr9	36581678	36677334	1	lightgray	MELK
chr9	36581678	36677334	1	lightgray	MELK
chr9	36581678	36677334	1	lightgray	MELK
chr9	36581688	36677334	1	lightgray	MELK
chr9	36581688	36677334	1	lightgray	MELK
chr9	36581688	36677334	1	lightgray	MELK
chr9	36589637	36677334	1	lightgray	MELK
chr9	36607586	36677334	1	lightgray	MELK
chr9	36677679	36677679	1	lightgray	MELK
chr9	36823596	36823596	1	lightgray	MIR4475
chr9	36840525	37034028	1	lightgray	PAX5
chr9	36840525	37034028	1	lightgray	PAX5
chr9	36840556	37015079	1	lightgray	PAX5
chr9	36840556	37015079	1	lightgray	PAX5
chr9	36840556	37034028	1	lightgray	PAX5
chr9	36840556	37034028	1	lightgray	PAX5
chr9	36840556	37034028	1	lightgray	PAX5
chr9	36840556	37034028	1	lightgray	PAX5
chr9	36840556	37034028	1	lightgray	PAX5
chr9	36840556	37034028	1	lightgray	PAX5
chr9	36840556	37034028	1	lightgray	PAX5
chr9	36864305	36864305	1	lightgray	MIR4540
chr9	36893528	36893528	1	lightgray	MIR4476
chr9	37034265	37034265	1	lightgray	PAX5
chr9	37034265	37034265	1	lightgray	PAX5
chr9	37090398	37090398	1	lightgray	EBLN3P
chr9	37126329	37357265	1	lightgray	ZCCHC7
chr9	37126329	37357265	1	lightgray	ZCCHC7
chr9	37126329	37357265	1	lightgray	ZCCHC7
chr9	37126329	37357265	1	lightgray	ZCCHC7
chr9	37358146	37358146	1	lightgray	ZCCHC7
chr9	37422747	37436779	1	lightgray	GRHPR
chr9	37440514	37442548	1	lightgray	ZBTB5
chr9	37486044	37503199	1	lightgray	POLR1E
chr9	37489358	37503199	1	lightgray	POLR1E
chr9	37512543	37541765	1	lightgray	FBXO10
chr9	37588894	37592529	1	lightgray	TOMM5
chr9	37588894	37592529	1	lightgray	TOMM5
chr9	37592250	37592529	1	lightgray	TOMM5
chr9	37692638	37746766	1	lightgray	FRMPD1
chr9	37692638	37746766	1	lightgray	FRMPD1
chr9	37692638	37746766	1	lightgray	FRMPD1
chr9	37692638	37746766	1	lightgray	FRMPD1
chr9	37761928	37777704	1	lightgray	TRMT10B
chr9	37761928	37777704	1	lightgray	TRMT10B
chr9	37761928	37777704	1	lightgray	TRMT10B
chr9	37762016	37777704	1	lightgray	TRMT10B
chr9	37762104	37777704	1	lightgray	TRMT10B
chr9	37762104	37777704	1	lightgray	TRMT10B
chr9	37778969	37778969	1	lightgray	TRMT10B
chr9	37780675	37785041	1	lightgray	EXOSC3
chr9	37780856	37785041	1	lightgray	EXOSC3
chr9	37800624	37861505	1	lightgray	DCAF10
chr9	37800863	37861505	1	lightgray	DCAF10
chr9	37887653	37888547	1	lightgray	SLC25A51
chr9	37904124	37904124	1	lightgray	SLC25A51
chr9	37904124	37904124	1	lightgray	SLC25A51
chr9	37919817	38068642	1	lightgray	SHB
chr9	38395745	38397299	1	lightgray	ALDH1B1
chr9	38411396	38424421	1	lightgray	IGFBPL1
chr9	38545369	38545369	1	lightgray	FAM95C
chr9	38572041	38620282	1	lightgray	ANKRD18A
chr9	38572041	38620282	1	lightgray	ANKRD18A
chr9	38623281	38623281	1	lightgray	FAM201A
chr9	38694772	38703996	1	lightgray	FAM240B
chr9	38694772	38703996	1	lightgray	FAM240B
chr9	39073886	39288061	1	lightgray	CNTNAP3
chr9	39073886	39288061	1	lightgray	CNTNAP3
chr9	39355727	39361806	1	lightgray	SPATA31A1
chr9	39376913	39376913	1	lightgray	FAM74A1
chr9	40685916	40685916	1	lightgray	LOC105379450
chr9	40700319	40706387	1	lightgray	SPATA31A3
chr9	40722679	40722679	1	lightgray	FAM74A3
chr9	40772094	40789279	1	lightgray	ZNF658
chr9	40772094	40789279	1	lightgray	ZNF658
chr9	40789480	40789480	1	lightgray	ZNF658
chr9	41500707	41506772	1	lightgray	SPATA31A5
chr9	41521999	41521999	1	lightgray	FAM74A6
chr9	41609544	41609544	1	lightgray	ZNF658B
chr9	41955177	41955177	1	lightgray	GLIDR
chr9	41955177	41955177	1	lightgray	GLIDR
chr9	41955177	41955177	1	lightgray	GLIDR
chr9	41955177	41955177	1	lightgray	GLIDR
chr9	42019584	42019584	1	lightgray	FGF7P3
chr9	42020413	42020413	1	lightgray	FAM88D
chr9	42474238	42474238	1	lightgray	FAM95B1
chr9	42498676	42498676	1	lightgray	GXYLT1P3
chr9	42857852	42857852	1	lightgray	LOC101928195
chr9	42859083	42859083	1	lightgray	LOC102724904
chr9	42875423	42875423	1	lightgray	LOC112267859
chr9	42893138	42893138	1	lightgray	AQP7P3
chr9	43033312	43033312	1	lightgray	LOC105379252
chr9	43160053	43160053	1	lightgray	LOC642929
chr9	43615527	43615527	1	lightgray	FAM74A7
chr9	43624654	43630701	1	lightgray	SPATA31A6
chr9	44182719	44182719	1	lightgray	XLOC_007697
chr9	44391314	44391314	1	lightgray	LOC101927827
chr9	44403260	44403260	1	lightgray	FAM88E
chr9	44828266	44828266	1	lightgray	FAM242D
chr9	44828266	44828266	1	lightgray	FAM242D
chr9	44834751	44834751	1	lightgray	FAM242D
chr9	44991492	44991492	1	lightgray	FAM27C
chr9	44998767	44998767	1	lightgray	LOC105379807
chr9	45565124	45565124	1	lightgray	LOC107984035
chr9	46118709	46118709	1	lightgray	FAM27E2
chr9	46168270	46168270	1	lightgray	FAM242F
chr9	46688171	46688171	1	lightgray	FAM88C
chr9	46746820	46746820	1	lightgray	FGF7P6
chr9	46746820	46746820	1	lightgray	FGF7P6
chr9	46833319	46833319	1	lightgray	LINC01189
chr9	46854113	46854113	1	lightgray	FAM88F
chr9	47299529	47314323	1	lightgray	CNTNAP3B
chr9	65494386	65494386	1	lightgray	FAM74A4
chr9	65494386	65494386	1	lightgray	FAM74A4
chr9	65503515	65509581	1	lightgray	SPATA31A7
chr9	65665655	65665655	1	lightgray	CNTNAP3P2
chr9	66469310	66469310	1	lightgray	LINC01410
chr9	66494170	66494170	1	lightgray	LOC100132249
chr9	66503030	66503030	1	lightgray	PTGER4P2-CDK2AP2P2
chr9	66503030	66503030	1	lightgray	PTGER4P2-CDK2AP2P2
chr9	66553911	66553911	1	lightgray	LERFS
chr9	66553911	66553911	1	lightgray	LERFS
chr9	66555601	66555601	1	lightgray	FAM88B
chr9	66961139	66961139	1	lightgray	BMS1P14
chr9	66961139	66961139	1	lightgray	BMS1P14
chr9	67032072	67032072	1	lightgray	LOC286297
chr9	67289492	67289492	1	lightgray	AQP7P1
chr9	67303158	67303158	1	lightgray	LOC100996643
chr9	67303158	67303158	1	lightgray	LOC100996643
chr9	67303158	67303158	1	lightgray	LOC100996643
chr9	67322909	67322909	1	lightgray	LOC100996643
chr9	67333819	67333819	1	lightgray	LOC100996643
chr9	67781179	67781179	1	lightgray	LOC102723709
chr9	67786625	67786625	1	lightgray	FAM27E3
chr9	67794189	67794189	1	lightgray	FAM27B
chr9	67926872	67968913	1	lightgray	ANKRD20A1
chr9	68414763	68414763	1	lightgray	LINC00537
chr9	68414763	68414763	1	lightgray	LINC00537
chr9	68415388	68415388	1	lightgray	MIR4477A
chr9	68415388	68415388	1	lightgray	MIR4477B
chr9	68455368	68455368	1	lightgray	FRG1JP
chr9	69002321	69002321	1	lightgray	MIR1299
chr9	69087368	69087368	1	lightgray	FRG1HP
chr9	69112332	69112332	1	lightgray	FRG1HP
chr9	69147854	69147854	1	lightgray	PGM5P2
chr9	69181041	69181041	1	lightgray	LINC03025
chr9	69182159	69182159	1	lightgray	LINC03025
chr9	69198043	69198043	1	lightgray	LINC03025
chr9	69200358	69201612	1	lightgray	FOXD4L6
chr9	69204962	69262487	1	lightgray	CBWD6
chr9	69204962	69262487	1	lightgray	CBWD6
chr9	69204962	69262487	1	lightgray	CBWD6
chr9	69262546	69262546	1	lightgray	CBWD6
chr9	69481660	69481660	1	lightgray	ANKRD20A4-ANKRD20A20P
chr9	69712879	69712879	1	lightgray	LOC101929583
chr9	69724140	69724140	1	lightgray	BMS1P23
chr9	69724140	69724140	1	lightgray	BMS1P23
chr9	69724140	69724140	1	lightgray	BMS1P23
chr9	69724140	69724140	1	lightgray	BMS1P23
chr9	69724140	69724140	1	lightgray	BMS1P23
chr9	69724140	69724140	1	lightgray	BMS1P23
chr9	70176732	70177983	1	lightgray	FOXD4L5
chr9	70374924	70374924	1	lightgray	LOC101928381
chr9	70427648	70428899	1	lightgray	FOXD4L4
chr9	70432428	70457193	1	lightgray	CBWD5
chr9	70432428	70490068	1	lightgray	CBWD5
chr9	70432428	70490068	1	lightgray	CBWD5
chr9	70432428	70490068	1	lightgray	CBWD5
chr9	70484370	70490068	1	lightgray	CBWD5
chr9	70490117	70490117	1	lightgray	CBWD5
chr9	70856947	70914503	1	lightgray	CBWD3
chr9	70856947	70914503	1	lightgray	CBWD3
chr9	70856947	70914503	1	lightgray	CBWD3
chr9	70856947	70914503	1	lightgray	CBWD3
chr9	70856947	70914503	1	lightgray	CBWD3
chr9	70856947	70914503	1	lightgray	CBWD3
chr9	70856947	70914503	1	lightgray	CBWD3
chr9	70917867	70919121	1	lightgray	FOXD4L3
chr9	70972043	71144572	1	lightgray	PGM5
chr9	70972782	70972782	1	lightgray	PGM5-AS1
chr9	70972782	70972782	1	lightgray	PGM5-AS1
chr9	70972782	70972782	1	lightgray	PGM5-AS1
chr9	71152174	71155730	1	lightgray	TMEM252
chr9	71161518	71161518	1	lightgray	LINC01506
chr9	71395080	71395944	1	lightgray	PABIR1
chr9	71437530	71623365	1	lightgray	PIP5K1B
chr9	71437530	71623365	1	lightgray	PIP5K1B
chr9	71437530	71623365	1	lightgray	PIP5K1B
chr9	71437530	71623365	1	lightgray	PIP5K1B
chr9	71437530	71623369	1	lightgray	PIP5K1B
chr9	71437530	71623369	1	lightgray	PIP5K1B
chr9	71437530	71623369	1	lightgray	PIP5K1B
chr9	71590757	71590757	1	lightgray	LOC101927069
chr9	71627952	71629008	1	lightgray	PRKACG
chr9	71650698	71687628	1	lightgray	FXN
chr9	71650698	71687678	1	lightgray	FXN
chr9	71789288	71869290	1	lightgray	TJP2
chr9	71789288	71869290	1	lightgray	TJP2
chr9	71789288	71869290	1	lightgray	TJP2
chr9	71789288	71869290	1	lightgray	TJP2
chr9	71820077	71869290	1	lightgray	TJP2
chr9	71820077	71869290	1	lightgray	TJP2
chr9	71820077	71869290	1	lightgray	TJP2
chr9	71820077	71869290	1	lightgray	TJP2
chr9	71827472	71869290	1	lightgray	TJP2
chr9	71827472	71869290	1	lightgray	TJP2
chr9	71827472	71869290	1	lightgray	TJP2
chr9	71921972	71921972	1	lightgray	BANCR
chr9	71940225	72006720	1	lightgray	FAM189A2
chr9	71951173	72006720	1	lightgray	FAM189A2
chr9	71951173	72006720	1	lightgray	FAM189A2
chr9	72003317	72003317	1	lightgray	FAM189A2
chr9	72046242	72132126	1	lightgray	APBA1
chr9	72333257	72374854	1	lightgray	PTAR1
chr9	72333257	72374854	1	lightgray	PTAR1
chr9	72333257	72374854	1	lightgray	PTAR1
chr9	72333257	72374854	1	lightgray	PTAR1
chr9	72333257	72374854	1	lightgray	PTAR1
chr9	72333438	72374854	1	lightgray	PTAR1
chr9	72333561	72374854	1	lightgray	PTAR1
chr9	72374927	72374927	1	lightgray	PTAR1
chr9	72374927	72374927	1	lightgray	PTAR1
chr9	72374927	72374927	1	lightgray	PTAR1
chr9	72435655	72435655	1	lightgray	CFAP95-DT
chr9	72435795	72520900	1	lightgray	CFAP95
chr9	72435795	72521052	1	lightgray	CFAP95
chr9	72471506	72520900	1	lightgray	CFAP95
chr9	72471506	72521052	1	lightgray	CFAP95
chr9	72473095	72473095	1	lightgray	CFAP95
chr9	72521143	72521143	1	lightgray	CFAP95
chr9	72659113	72790726	1	lightgray	MAMDC2
chr9	72659113	72840948	1	lightgray	MAMDC2
chr9	72790804	72790804	1	lightgray	MAMDC2-AS1
chr9	72841888	72841888	1	lightgray	MAMDC2
chr9	72873790	72873790	1	lightgray	SMC5-DT
chr9	72873994	72967247	1	lightgray	SMC5
chr9	73002691	73028279	1	lightgray	KLF9
chr9	73150344	73477826	1	lightgray	TRPM3
chr9	73150344	73736270	1	lightgray	TRPM3
chr9	73150344	73736270	1	lightgray	TRPM3
chr9	73150344	73736270	1	lightgray	TRPM3
chr9	73150344	73736270	1	lightgray	TRPM3
chr9	73150344	73736270	1	lightgray	TRPM3
chr9	73150344	74061751	1	lightgray	TRPM3
chr9	73150344	74061751	1	lightgray	TRPM3
chr9	73150868	73477826	1	lightgray	TRPM3
chr9	73150868	73477826	1	lightgray	TRPM3
chr9	73150868	73477826	1	lightgray	TRPM3
chr9	73150868	73477826	1	lightgray	TRPM3
chr9	73150868	73477826	1	lightgray	TRPM3
chr9	73150868	73477826	1	lightgray	TRPM3
chr9	73150868	73736270	1	lightgray	TRPM3
chr9	73150868	73736270	1	lightgray	TRPM3
chr9	73150868	73736270	1	lightgray	TRPM3
chr9	73150868	73736270	1	lightgray	TRPM3
chr9	73150868	74061751	1	lightgray	TRPM3
chr9	73399016	73477826	1	lightgray	TRPM3
chr9	73399016	73477826	1	lightgray	TRPM3
chr9	73399016	73736270	1	lightgray	TRPM3
chr9	73399016	74061751	1	lightgray	TRPM3
chr9	73425000	73425000	1	lightgray	MIR204
chr9	74300112	74345028	1	lightgray	CEMIP2
chr9	74300112	74365289	1	lightgray	CEMIP2
chr9	74300112	74365289	1	lightgray	CEMIP2
chr9	74477496	74489996	1	lightgray	ABHD17B
chr9	74481702	74489996	1	lightgray	ABHD17B
chr9	74526650	74587758	1	lightgray	C9orf85
chr9	74526650	74597573	1	lightgray	C9orf85
chr9	74526650	74597789	1	lightgray	C9orf85
chr9	74533426	74587758	1	lightgray	C9orf85
chr9	74588373	74588373	1	lightgray	C9orf85
chr9	74600974	74600974	1	lightgray	C9orf85
chr9	74600974	74600974	1	lightgray	C9orf85
chr9	74667211	74674247	1	lightgray	C9orf57
chr9	74667211	74675425	1	lightgray	C9orf57
chr9	74764475	74863258	1	lightgray	GDA
chr9	74764475	74865720	1	lightgray	GDA
chr9	74764475	74865720	1	lightgray	GDA
chr9	74764475	74865754	1	lightgray	GDA
chr9	74764597	74863258	1	lightgray	GDA
chr9	74817496	74863258	1	lightgray	GDA
chr9	74817496	74863258	1	lightgray	GDA
chr9	74868476	74868476	1	lightgray	GDA
chr9	74930384	74930384	1	lightgray	LINC01504
chr9	74958126	74958126	1	lightgray	LINC01504
chr9	74970868	74975694	1	lightgray	ZFAND5
chr9	74970868	74975694	1	lightgray	ZFAND5
chr9	74970868	74975694	1	lightgray	ZFAND5
chr9	74970868	74975694	1	lightgray	ZFAND5
chr9	74970868	74975694	1	lightgray	ZFAND5
chr9	74970868	74975694	1	lightgray	ZFAND5
chr9	75263564	75450889	1	lightgray	TMC1
chr9	75489025	75489025	1	lightgray	LINC01474
chr9	75489025	75489025	1	lightgray	LINC01474
chr9	75489025	75489025	1	lightgray	LINC01474
chr9	75516123	75567916	1	lightgray	ALDH1A1
chr9	75773451	75785023	1	lightgray	ANXA1
chr9	76998446	76998446	1	lightgray	LOC101927358
chr9	77112892	77300534	1	lightgray	RORB
chr9	77113469	77113469	1	lightgray	RORB-AS1
chr9	77230515	77300534	1	lightgray	RORB
chr9	77339528	77502164	1	lightgray	TRPM6
chr9	77339528	77502564	1	lightgray	TRPM6
chr9	77339528	77502772	1	lightgray	TRPM6
chr9	77562963	77567527	1	lightgray	C9orf40
chr9	77598682	77632357	1	lightgray	CARNMT1
chr9	77598682	77643157	1	lightgray	CARNMT1
chr9	77612298	77612298	1	lightgray	CARNMT1-AS1
chr9	77643346	77643346	1	lightgray	CARNMT1
chr9	77676463	77693282	1	lightgray	NMRK1
chr9	77676463	77693282	1	lightgray	NMRK1
chr9	77676463	77698031	1	lightgray	NMRK1
chr9	77676463	77698031	1	lightgray	NMRK1
chr9	77703608	77761657	1	lightgray	OSTF1
chr9	78506097	78808268	1	lightgray	PCSK5
chr9	78506097	78973838	1	lightgray	PCSK5
chr9	78506097	78973838	1	lightgray	PCSK5
chr9	78810805	78810805	1	lightgray	PCSK5
chr9	79002314	79009087	1	lightgray	RFK
chr9	79014954	79014954	1	lightgray	RPSAP9
chr9	79117297	79118584	1	lightgray	GCNT1
chr9	79117297	79118584	1	lightgray	GCNT1
chr9	79117297	79118584	1	lightgray	GCNT1
chr9	79117297	79118584	1	lightgray	GCNT1
chr9	79117297	79118584	1	lightgray	GCNT1
chr9	79229485	79302566	1	lightgray	PRUNE2
chr9	79229485	79307057	1	lightgray	PRUNE2
chr9	79229485	79307057	1	lightgray	PRUNE2
chr9	79229485	79307057	1	lightgray	PRUNE2
chr9	79229485	79520879	1	lightgray	PRUNE2
chr9	79229485	79520879	1	lightgray	PRUNE2
chr9	79229485	79520879	1	lightgray	PRUNE2
chr9	79402485	79402485	1	lightgray	PCA3
chr9	79402485	79402485	1	lightgray	PCA3
chr9	79402485	79402485	1	lightgray	PCA3
chr9	79521030	79521030	1	lightgray	PRUNE2
chr9	79634570	79635869	1	lightgray	FOXB2
chr9	79792620	79997215	1	lightgray	VPS13A
chr9	79792620	79999599	1	lightgray	VPS13A
chr9	79792620	80030922	1	lightgray	VPS13A
chr9	79792620	80030922	1	lightgray	VPS13A
chr9	79792833	79792833	1	lightgray	VPS13A-AS1
chr9	80038894	80262709	1	lightgray	GNA14
chr9	80141678	80141678	1	lightgray	GNA14-AS1
chr9	80336238	80646151	1	lightgray	GNAQ
chr9	80851266	80881678	1	lightgray	CEP78
chr9	80851266	80881678	1	lightgray	CEP78
chr9	80851266	80881678	1	lightgray	CEP78
chr9	80851266	80881678	1	lightgray	CEP78
chr9	80851266	80885767	1	lightgray	CEP78
chr9	80851266	80885767	1	lightgray	CEP78
chr9	80851266	80885767	1	lightgray	CEP78
chr9	80851266	80885767	1	lightgray	CEP78
chr9	80912126	80944002	1	lightgray	PSAT1
chr9	80912126	80944002	1	lightgray	PSAT1
chr9	81760581	81760581	1	lightgray	LOC101927450
chr9	82187705	82340059	1	lightgray	TLE4
chr9	82187705	82340059	1	lightgray	TLE4
chr9	82187705	82340059	1	lightgray	TLE4
chr9	82187705	82340059	1	lightgray	TLE4
chr9	82187705	82340059	1	lightgray	TLE4
chr9	82187705	82340059	1	lightgray	TLE4
chr9	82187705	82340059	1	lightgray	TLE4
chr9	82187705	82340059	1	lightgray	TLE4
chr9	82187705	82340059	1	lightgray	TLE4
chr9	82187705	82340059	1	lightgray	TLE4
chr9	82187705	82340059	1	lightgray	TLE4
chr9	82188246	82340059	1	lightgray	TLE4
chr9	82188246	82340059	1	lightgray	TLE4
chr9	82188246	82340059	1	lightgray	TLE4
chr9	82188246	82340059	1	lightgray	TLE4
chr9	82188246	82340059	1	lightgray	TLE4
chr9	82188246	82340059	1	lightgray	TLE4
chr9	82242336	82340059	1	lightgray	TLE4
chr9	82341797	82341797	1	lightgray	TLE4
chr9	82649470	82649470	1	lightgray	LINC01507
chr9	82649470	82649470	1	lightgray	LINC01507
chr9	84199112	84303155	1	lightgray	TLE1
chr9	84199112	84303155	1	lightgray	TLE1
chr9	84199112	84303155	1	lightgray	TLE1
chr9	84391815	84391815	1	lightgray	TLE1-DT
chr9	84534842	84534842	1	lightgray	SPATA31D5P
chr9	84543428	84547830	1	lightgray	SPATA31D4
chr9	84558500	84562922	1	lightgray	SPATA31D3
chr9	84603733	84610116	1	lightgray	SPATA31D1
chr9	85597591	85677782	1	lightgray	RASEF
chr9	85858116	85882092	1	lightgray	FRMD3
chr9	85858116	85946780	1	lightgray	FRMD3
chr9	85858116	86153146	1	lightgray	FRMD3
chr9	85862832	85882092	1	lightgray	FRMD3
chr9	85862832	86082547	1	lightgray	FRMD3
chr9	85862832	86153146	1	lightgray	FRMD3
chr9	86238086	86258695	1	lightgray	IDNK
chr9	86243844	86258695	1	lightgray	IDNK
chr9	86243844	86258695	1	lightgray	IDNK
chr9	86259038	86259038	1	lightgray	IDNK
chr9	86259038	86259038	1	lightgray	IDNK
chr9	86276701	86322594	1	lightgray	UBQLN1
chr9	86276701	86322594	1	lightgray	UBQLN1
chr9	86328411	86328411	1	lightgray	UBQLN1-AS1
chr9	86328411	86328411	1	lightgray	UBQLN1-AS1
chr9	86354611	86421432	1	lightgray	GKAP1
chr9	86354611	86421432	1	lightgray	GKAP1
chr9	86451915	86523384	1	lightgray	KIF27
chr9	86451915	86523384	1	lightgray	KIF27
chr9	86451915	86530506	1	lightgray	KIF27
chr9	86451915	86530506	1	lightgray	KIF27
chr9	86451915	86530506	1	lightgray	KIF27
chr9	86451915	86530506	1	lightgray	KIF27
chr9	86554425	86570469	1	lightgray	C9orf64
chr9	86554425	86571415	1	lightgray	C9orf64
chr9	86584264	86593167	1	lightgray	HNRNPK
chr9	86584264	86593167	1	lightgray	HNRNPK
chr9	86584264	86593167	1	lightgray	HNRNPK
chr9	86584321	86593167	1	lightgray	HNRNPK
chr9	86584321	86593167	1	lightgray	HNRNPK
chr9	86584321	86593167	1	lightgray	HNRNPK
chr9	86584772	86584772	1	lightgray	MIR7-1
chr9	86615901	86617779	1	lightgray	RMI1
chr9	86615901	86617779	1	lightgray	RMI1
chr9	86615901	86617779	1	lightgray	RMI1
chr9	86615901	86617779	1	lightgray	RMI1
chr9	86615901	86617779	1	lightgray	RMI1
chr9	86709516	86709516	1	lightgray	LOC101927575
chr9	86893132	86955548	1	lightgray	SLC28A3
chr9	86893132	86955548	1	lightgray	SLC28A3
chr9	86955673	86955673	1	lightgray	SLC28A3
chr9	87285663	87376154	1	lightgray	NTRK2
chr9	87285663	87425494	1	lightgray	NTRK2
chr9	87285663	87425494	1	lightgray	NTRK2
chr9	87285663	87425494	1	lightgray	NTRK2
chr9	87285663	87425494	1	lightgray	NTRK2
chr9	87285663	87425494	1	lightgray	NTRK2
chr9	87285663	87425494	1	lightgray	NTRK2
chr9	87285663	87425494	1	lightgray	NTRK2
chr9	87285663	87425494	1	lightgray	NTRK2
chr9	87285663	87425494	1	lightgray	NTRK2
chr9	87285663	87425494	1	lightgray	NTRK2
